order_id,date,month,quarter,year,region,category,product,sales_rep,units_sold,unit_price,discount_pct,revenue,cost,profit,profit_margin,customer_rating
ORD-10041,2023-03-25,3,1,2023,East,Food & Beverage,Olive Oil,Alice Johnson,43,16.54,0.2,483.63,398.19,85.44,17.67,3.8
ORD-10684,2023-03-26,3,1,2023,South,Electronics,Headphones,Carol White,12,139.34,0.05,1350.2,919.88,430.32,31.87,3.3
ORD-10108,2023-03-26,3,1,2023,North,Sports,Running Shoes,David Brown,5,111.04,0.2,377.54,337.56,39.98,10.59,4.0
ORD-10745,2023-03-27,3,1,2023,West,Home & Garden,Plant Pot,David Brown,11,19.45,0.15,154.58,119.57,35.01,22.65,5.0
ORD-10782,2023-03-28,3,1,2023,North,Home & Garden,Vacuum,Bob Smith,5,217.74,0.0,925.39,547.67,377.72,40.82,3.6
ORD-10719,2023-03-28,3,1,2023,North,Clothing,Sneakers,Carol White,10,96.82,0.0,822.97,505.86,317.11,38.53,4.3
ORD-10897,2023-03-28,3,1,2023,East,Home & Garden,Vacuum,Bob Smith,9,222.35,0.0,1700.98,1266.95,434.03,25.52,3.3
ORD-10755,2023-03-29,3,1,2023,North,Food & Beverage,Olive Oil,Alice Johnson,16,13.86,0.2,150.8,123.21,27.59,18.3,4.1
ORD-10135,2023-03-29,3,1,2023,East,Food & Beverage,Green Tea,David Brown,45,14.15,0.1,487.11,376.55,110.56,22.7,3.0
ORD-10102,2023-03-30,3,1,2023,East,Food & Beverage,Energy Bars,Carol White,37,22.53,0.2,566.85,426.85,140.0,24.7,3.5
ORD-10908,2023-03-31,3,1,2023,West,Sports,Running Shoes,Bob Smith,13,98.17,0.15,922.06,824.08,97.98,10.63,3.6
ORD-10891,2023-03-31,3,1,2023,North,Home & Garden,Vacuum,Alice Johnson,1,194.2,0.05,156.82,129.53,27.29,17.4,4.4
ORD-10233,2023-04-01,4,2,2023,North,Home & Garden,Plant Pot,Alice Johnson,36,21.64,0.2,560.91,434.76,126.15,22.49,4.7
ORD-10284,2023-04-03,4,2,2023,East,Home & Garden,Plant Pot,Eva Martinez,47,19.94,0.2,674.77,470.73,204.04,30.24,4.0
ORD-10123,2023-04-03,4,2,2023,West,Home & Garden,Plant Pot,Eva Martinez,49,19.53,0.2,689.02,550.68,138.34,20.08,3.7
ORD-10652,2023-04-03,4,2,2023,North,Sports,Resistance Bands,Carol White,30,16.17,0.05,414.76,326.79,87.97,21.21,3.3
ORD-10309,2023-04-06,4,2,2023,East,Electronics,Smart Watch,Bob Smith,1,337.94,0.1,273.73,194.46,79.27,28.96,4.2
ORD-10238,2023-04-06,4,2,2023,West,Food & Beverage,Green Tea,Bob Smith,50,12.35,0.2,444.6,387.76,56.84,12.78,4.4
ORD-10229,2023-04-06,4,2,2023,East,Home & Garden,Lamp,Alice Johnson,37,48.13,0.05,1522.59,1078.98,443.61,29.14,3.1
ORD-10809,2023-04-06,4,2,2023,West,Home & Garden,Vacuum,Bob Smith,7,195.74,0.2,986.53,687.13,299.4,30.35,5.0
ORD-10370,2023-04-07,4,2,2023,North,Home & Garden,Coffee Maker,David Brown,9,71.5,0.05,550.19,426.67,123.52,22.45,3.0
ORD-10583,2023-04-07,4,2,2023,East,Food & Beverage,Green Tea,Eva Martinez,10,14.11,0.2,101.59,86.55,15.04,14.8,4.6
ORD-10554,2023-04-09,4,2,2023,North,Food & Beverage,Olive Oil,Bob Smith,48,14.24,0.2,492.13,394.92,97.21,19.75,5.0
ORD-10595,2023-04-11,4,2,2023,North,Electronics,Tablet,Alice Johnson,12,527.77,0.2,4559.93,3969.13,590.8,12.96,3.3
ORD-10525,2023-04-13,4,2,2023,East,Sports,Water Bottle,David Brown,42,21.31,0.05,765.24,467.75,297.49,38.88,4.2
ORD-10870,2023-04-14,4,2,2023,South,Home & Garden,Plant Pot,Bob Smith,22,18.9,0.05,355.51,210.57,144.94,40.77,3.8
ORD-10742,2023-04-14,4,2,2023,South,Sports,Water Bottle,Alice Johnson,39,19.21,0.15,573.13,482.51,90.62,15.81,4.8
ORD-10364,2023-04-14,4,2,2023,North,Home & Garden,Lamp,Eva Martinez,41,45.97,0.1,1526.66,1167.42,359.24,23.53,3.5
ORD-10384,2023-04-15,4,2,2023,East,Electronics,Smart Watch,David Brown,4,319.66,0.15,978.16,850.26,127.9,13.08,5.0
ORD-10998,2023-04-15,4,2,2023,North,Electronics,Headphones,Bob Smith,14,157.29,0.1,1783.67,1530.17,253.5,14.21,3.4
ORD-10630,2023-04-15,4,2,2023,West,Food & Beverage,Coffee Beans,David Brown,8,18.5,0.1,119.88,76.0,43.88,36.6,4.1
ORD-10844,2023-04-16,4,2,2023,East,Clothing,Sneakers,Eva Martinez,3,100.4,0.15,230.42,190.4,40.02,17.37,3.9
ORD-10134,2023-04-16,4,2,2023,East,Electronics,Headphones,Carol White,11,161.37,0.2,1278.05,943.62,334.43,26.17,4.3
ORD-10435,2023-04-18,4,2,2023,North,Clothing,Dress,David Brown,47,83.26,0.15,2993.61,2344.9,648.71,21.67,3.5
ORD-10432,2023-04-19,4,2,2023,North,Clothing,Jacket,Alice Johnson,1,122.14,0.05,104.43,64.26,40.17,38.47,3.6
ORD-10586,2023-04-19,4,2,2023,West,Home & Garden,Plant Pot,David Brown,36,20.1,0.0,651.24,387.24,264.0,40.54,3.8
ORD-10874,2023-04-19,4,2,2023,East,Electronics,Headphones,Bob Smith,4,166.56,0.1,539.65,390.98,148.67,27.55,4.7
ORD-10992,2023-04-19,4,2,2023,South,Home & Garden,Vacuum,Alice Johnson,7,199.05,0.2,1003.21,816.2,187.01,18.64,4.6
ORD-10067,2023-04-21,4,2,2023,East,Sports,Resistance Bands,Eva Martinez,28,15.74,0.2,317.32,259.66,57.66,18.17,5.0
ORD-10491,2023-04-23,4,2,2023,East,Food & Beverage,Olive Oil,David Brown,38,14.66,0.0,501.37,279.36,222.01,44.28,3.8
ORD-10143,2023-04-25,4,2,2023,North,Clothing,Sneakers,David Brown,36,93.78,0.1,2734.62,1749.01,985.61,36.04,4.4
ORD-10280,2023-04-25,4,2,2023,East,Clothing,Jacket,Carol White,3,133.91,0.15,307.32,252.95,54.37,17.69,5.0
ORD-10314,2023-04-26,4,2,2023,East,Clothing,T-Shirt,Carol White,27,27.58,0.0,670.19,456.11,214.08,31.94,4.6
ORD-10665,2023-04-26,4,2,2023,North,Sports,Water Bottle,Carol White,1,22.61,0.15,17.3,14.91,2.39,13.82,5.0
ORD-10203,2023-04-26,4,2,2023,South,Home & Garden,Blender,David Brown,30,49.46,0.1,1201.88,972.82,229.06,19.06,3.9
ORD-10739,2023-04-26,4,2,2023,East,Clothing,Jeans,David Brown,31,63.07,0.05,1671.67,1041.63,630.04,37.69,3.6
ORD-10466,2023-04-28,4,2,2023,West,Home & Garden,Coffee Maker,Eva Martinez,25,69.57,0.05,1487.06,998.68,488.38,32.84,2.4
ORD-10288,2023-04-28,4,2,2023,South,Clothing,Dress,Alice Johnson,34,76.9,0.15,2000.17,1583.49,416.68,20.83,4.6
ORD-10295,2023-04-29,4,2,2023,North,Home & Garden,Lamp,Bob Smith,50,47.42,0.05,2027.2,1548.66,478.54,23.61,3.6
ORD-10813,2023-04-29,4,2,2023,North,Food & Beverage,Olive Oil,Carol White,40,14.37,0.0,517.32,391.28,126.04,24.36,4.7
ORD-10414,2023-04-29,4,2,2023,East,Sports,Dumbbells,Bob Smith,3,86.15,0.2,186.08,170.74,15.34,8.24,4.0
ORD-10307,2023-04-30,4,2,2023,South,Clothing,T-Shirt,Bob Smith,30,26.65,0.0,719.55,489.68,229.87,31.95,3.9
ORD-10125,2023-04-30,4,2,2023,West,Sports,Dumbbells,David Brown,3,74.96,0.05,192.27,135.03,57.24,29.77,4.5
ORD-10863,2023-05-01,5,2,2023,West,Clothing,Sneakers,Alice Johnson,4,87.59,0.1,283.79,195.16,88.63,31.23,4.6
ORD-10479,2023-05-02,5,2,2023,East,Home & Garden,Coffee Maker,Carol White,20,84.85,0.1,1374.57,943.65,430.92,31.35,4.3
ORD-10021,2023-05-02,5,2,2023,South,Home & Garden,Blender,Eva Martinez,28,51.95,0.05,1243.68,997.54,246.14,19.79,3.7
ORD-10064,2023-05-02,5,2,2023,North,Sports,Water Bottle,Eva Martinez,13,21.1,0.15,209.84,164.27,45.57,21.72,3.7
ORD-10681,2023-05-02,5,2,2023,South,Home & Garden,Coffee Maker,Bob Smith,11,71.68,0.15,603.19,408.65,194.54,32.25,3.4
ORD-10791,2023-05-02,5,2,2023,North,Home & Garden,Lamp,David Brown,11,44.85,0.1,399.61,322.45,77.16,19.31,4.0
ORD-10952,2023-05-03,5,2,2023,South,Food & Beverage,Coffee Beans,David Brown,17,17.01,0.15,221.22,178.77,42.45,19.19,4.4
ORD-10392,2023-05-05,5,2,2023,North,Clothing,Jeans,Alice Johnson,47,64.76,0.0,2739.35,1584.68,1154.67,42.15,4.6
ORD-10237,2023-05-06,5,2,2023,West,Sports,Resistance Bands,Alice Johnson,9,16.23,0.1,118.32,91.8,26.52,22.41,3.8
ORD-10601,2023-05-06,5,2,2023,West,Clothing,Dress,Bob Smith,42,80.49,0.15,2586.14,1705.47,880.67,34.05,4.5
ORD-10160,2023-05-06,5,2,2023,West,Sports,Yoga Mat,David Brown,46,35.17,0.15,1237.63,832.69,404.94,32.72,4.5
ORD-10272,2023-05-06,5,2,2023,South,Clothing,Dress,Carol White,36,66.61,0.1,1942.35,1264.82,677.53,34.88,3.4
ORD-10458,2023-05-06,5,2,2023,South,Clothing,Jeans,Alice Johnson,3,58.73,0.1,142.71,88.8,53.91,37.78,4.1
ORD-10925,2023-05-07,5,2,2023,East,Home & Garden,Plant Pot,Bob Smith,29,21.29,0.2,444.54,373.3,71.24,16.03,5.0
ORD-10205,2023-05-08,5,2,2023,East,Food & Beverage,Coffee Beans,Eva Martinez,8,20.5,0.1,132.84,84.75,48.09,36.2,3.2
ORD-10637,2023-05-09,5,2,2023,East,Food & Beverage,Green Tea,David Brown,37,14.0,0.1,419.58,309.85,109.73,26.15,4.1
ORD-10605,2023-05-09,5,2,2023,South,Clothing,Jeans,Eva Martinez,10,53.45,0.2,384.84,354.96,29.88,7.76,3.7
ORD-10493,2023-05-09,5,2,2023,North,Home & Garden,Plant Pot,Carol White,18,22.58,0.1,329.22,256.55,72.67,22.07,4.6
ORD-10545,2023-05-10,5,2,2023,South,Food & Beverage,Protein Powder,Bob Smith,7,42.6,0.15,228.12,188.31,39.81,17.45,4.1
ORD-10386,2023-05-12,5,2,2023,East,Electronics,Laptop,Alice Johnson,4,1361.74,0.0,4902.26,2858.82,2043.44,41.68,4.5
ORD-10440,2023-05-12,5,2,2023,East,Food & Beverage,Olive Oil,Carol White,25,17.35,0.1,351.34,232.47,118.87,33.83,3.6
ORD-10944,2023-05-12,5,2,2023,East,Clothing,Jeans,Alice Johnson,8,64.44,0.1,417.57,308.21,109.36,26.19,4.0
ORD-10477,2023-05-13,5,2,2023,West,Electronics,Smartphone,Carol White,4,796.71,0.05,2724.75,1987.47,737.28,27.06,4.7
ORD-10857,2023-05-14,5,2,2023,North,Electronics,Laptop,Bob Smith,1,1226.27,0.2,882.91,830.65,52.26,5.92,4.1
ORD-10807,2023-05-14,5,2,2023,West,Clothing,Jacket,Bob Smith,11,118.92,0.15,1000.71,879.1,121.61,12.15,5.0
ORD-10951,2023-05-15,5,2,2023,North,Food & Beverage,Energy Bars,Eva Martinez,44,24.45,0.2,774.58,661.02,113.56,14.66,4.5
ORD-10129,2023-05-15,5,2,2023,North,Food & Beverage,Coffee Beans,Bob Smith,41,19.32,0.1,641.62,554.08,87.54,13.64,4.5
ORD-10319,2023-05-16,5,2,2023,South,Food & Beverage,Coffee Beans,Eva Martinez,3,16.0,0.0,43.2,33.07,10.13,23.45,2.9
ORD-10728,2023-05-17,5,2,2023,West,Clothing,Jacket,Carol White,11,124.52,0.1,1109.47,782.21,327.26,29.5,4.3
ORD-10232,2023-05-18,5,2,2023,South,Electronics,Smartphone,Alice Johnson,4,755.73,0.05,2584.6,2054.79,529.81,20.5,3.7
ORD-10915,2023-05-19,5,2,2023,South,Electronics,Laptop,Carol White,4,1180.37,0.0,4249.33,2926.27,1323.06,31.14,4.0
ORD-10940,2023-05-19,5,2,2023,North,Sports,Water Bottle,Eva Martinez,43,22.01,0.0,851.79,495.78,356.01,41.8,4.9
ORD-10112,2023-05-19,5,2,2023,North,Sports,Running Shoes,David Brown,6,112.77,0.1,548.06,429.0,119.06,21.72,4.8
ORD-10480,2023-05-19,5,2,2023,North,Clothing,Sneakers,Carol White,48,97.54,0.15,3581.67,3065.75,515.92,14.4,5.0
ORD-10984,2023-05-19,5,2,2023,West,Sports,Running Shoes,David Brown,15,108.93,0.0,1470.56,1086.38,384.18,26.12,4.6
ORD-10253,2023-05-22,5,2,2023,West,Home & Garden,Blender,Alice Johnson,7,53.37,0.15,285.8,196.8,89.0,31.14,3.5
ORD-10385,2023-05-22,5,2,2023,East,Home & Garden,Plant Pot,Carol White,36,22.78,0.2,590.46,431.46,159.0,26.93,3.8
ORD-10344,2023-05-23,5,2,2023,South,Sports,Yoga Mat,Bob Smith,20,34.43,0.0,619.74,474.97,144.77,23.36,4.1
ORD-10764,2023-05-25,5,2,2023,West,Clothing,Dress,Bob Smith,46,78.04,0.1,2907.77,2498.0,409.77,14.09,3.2
ORD-10535,2023-05-26,5,2,2023,West,Home & Garden,Coffee Maker,David Brown,48,74.82,0.0,3232.22,1869.41,1362.81,42.16,4.1
ORD-10810,2023-05-26,5,2,2023,South,Food & Beverage,Green Tea,David Brown,35,11.46,0.2,288.79,229.99,58.8,20.36,3.2
ORD-10643,2023-05-26,5,2,2023,West,Clothing,Jeans,Carol White,24,54.49,0.15,1000.44,727.02,273.42,27.33,4.5
ORD-10932,2023-05-28,5,2,2023,South,Food & Beverage,Olive Oil,Alice Johnson,7,14.17,0.2,71.42,64.74,6.68,9.35,3.0
ORD-10777,2023-05-28,5,2,2023,South,Clothing,T-Shirt,David Brown,47,23.48,0.2,794.56,620.28,174.28,21.93,4.5
ORD-10727,2023-05-28,5,2,2023,West,Food & Beverage,Coffee Beans,Alice Johnson,16,18.51,0.2,213.24,166.14,47.1,22.09,3.0
ORD-10591,2023-05-29,5,2,2023,North,Sports,Running Shoes,Eva Martinez,1,120.8,0.05,103.28,80.89,22.39,21.68,2.8
ORD-10204,2023-05-30,5,2,2023,West,Clothing,Sneakers,Eva Martinez,9,90.54,0.1,660.04,415.93,244.11,36.98,4.4
ORD-10628,2023-05-31,5,2,2023,East,Home & Garden,Coffee Maker,Eva Martinez,17,89.4,0.2,1094.26,1007.06,87.2,7.97,4.5
ORD-10876,2023-06-01,6,2,2023,North,Sports,Resistance Bands,David Brown,31,15.23,0.0,424.92,278.79,146.13,34.39,2.5
ORD-10608,2023-06-01,6,2,2023,West,Clothing,Dress,Alice Johnson,12,77.31,0.15,709.71,631.15,78.56,11.07,4.3
ORD-10002,2023-06-02,6,2,2023,North,Food & Beverage,Protein Powder,Eva Martinez,27,46.7,0.05,1078.07,743.73,334.34,31.01,3.7
ORD-10252,2023-06-02,6,2,2023,West,Clothing,Sneakers,Eva Martinez,23,87.07,0.0,1802.35,1021.55,780.8,43.32,3.5
ORD-10040,2023-06-03,6,2,2023,East,Clothing,T-Shirt,Alice Johnson,16,27.2,0.1,352.51,242.41,110.1,31.23,4.2
ORD-10355,2023-06-07,6,2,2023,South,Sports,Running Shoes,David Brown,8,105.6,0.2,608.26,539.06,69.2,11.38,4.1
ORD-10802,2023-06-07,6,2,2023,West,Clothing,T-Shirt,Alice Johnson,24,24.4,0.2,421.63,406.16,15.47,3.67,3.5
ORD-10555,2023-06-08,6,2,2023,East,Electronics,Headphones,David Brown,7,163.43,0.1,926.65,792.99,133.66,14.42,4.2
ORD-10638,2023-06-08,6,2,2023,East,Sports,Dumbbells,Eva Martinez,9,98.21,0.0,795.5,534.88,260.62,32.76,4.1
ORD-10750,2023-06-08,6,2,2023,South,Sports,Resistance Bands,David Brown,3,14.8,0.05,37.96,30.3,7.66,20.18,3.5
ORD-10579,2023-06-09,6,2,2023,South,Clothing,Sneakers,Bob Smith,40,89.7,0.1,2906.28,1933.45,972.83,33.47,3.8
ORD-10548,2023-06-09,6,2,2023,East,Food & Beverage,Green Tea,Eva Martinez,41,13.25,0.05,464.48,293.45,171.03,36.82,2.5
ORD-10339,2023-06-09,6,2,2023,West,Electronics,Laptop,Alice Johnson,3,1256.14,0.2,2713.26,1954.35,758.91,27.97,5.0
ORD-10176,2023-06-09,6,2,2023,North,Home & Garden,Lamp,Alice Johnson,19,49.28,0.2,674.15,559.29,114.86,17.04,4.1
ORD-10292,2023-06-10,6,2,2023,West,Sports,Resistance Bands,Alice Johnson,36,15.14,0.15,416.96,345.86,71.1,17.05,4.3
ORD-10251,2023-06-12,6,2,2023,West,Sports,Running Shoes,David Brown,1,102.31,0.0,92.08,70.5,21.58,23.44,4.2
ORD-10248,2023-06-12,6,2,2023,North,Home & Garden,Vacuum,David Brown,2,199.11,0.1,322.56,234.92,87.64,27.17,3.9
ORD-10213,2023-06-12,6,2,2023,South,Clothing,T-Shirt,David Brown,1,22.6,0.2,16.27,12.89,3.38,20.77,4.7
ORD-10259,2023-06-12,6,2,2023,South,Home & Garden,Blender,Carol White,11,52.51,0.15,441.87,403.24,38.63,8.74,4.6
ORD-10841,2023-06-12,6,2,2023,West,Sports,Water Bottle,David Brown,47,19.1,0.0,807.93,545.82,262.11,32.44,4.0
ORD-10391,2023-06-16,6,2,2023,West,Electronics,Laptop,Carol White,1,1222.81,0.15,935.45,781.14,154.31,16.5,4.5
ORD-10892,2023-06-17,6,2,2023,East,Sports,Resistance Bands,Carol White,42,16.57,0.1,563.71,415.64,148.07,26.27,3.0
ORD-10510,2023-06-17,6,2,2023,East,Sports,Dumbbells,Carol White,32,90.3,0.1,2340.58,1878.31,462.27,19.75,3.6
ORD-10358,2023-06-18,6,2,2023,West,Home & Garden,Lamp,Alice Johnson,29,45.26,0.15,1004.09,739.99,264.1,26.3,4.2
ORD-10069,2023-06-18,6,2,2023,West,Clothing,T-Shirt,David Brown,5,26.02,0.1,105.38,71.15,34.23,32.48,3.1
ORD-10691,2023-06-20,6,2,2023,North,Electronics,Smartphone,Bob Smith,1,930.61,0.05,795.67,485.23,310.44,39.02,3.5
ORD-10830,2023-06-22,6,2,2023,North,Sports,Running Shoes,Bob Smith,12,123.11,0.1,1196.63,813.09,383.54,32.05,3.9
ORD-10910,2023-06-22,6,2,2023,East,Electronics,Smart Watch,David Brown,2,327.83,0.0,590.09,381.52,208.57,35.35,3.9
ORD-10994,2023-06-23,6,2,2023,West,Sports,Water Bottle,Alice Johnson,15,19.36,0.05,248.29,156.27,92.02,37.06,4.2
ORD-10812,2023-06-24,6,2,2023,East,Sports,Resistance Bands,Alice Johnson,34,18.05,0.2,441.86,317.71,124.15,28.1,5.0
ORD-10933,2023-06-26,6,2,2023,South,Clothing,T-Shirt,Bob Smith,49,24.98,0.2,881.29,613.07,268.22,30.43,5.0
ORD-10422,2023-06-27,6,2,2023,South,Sports,Water Bottle,Alice Johnson,10,19.16,0.1,155.2,99.36,55.84,35.98,4.3
ORD-10035,2023-06-28,6,2,2023,South,Electronics,Smart Watch,Alice Johnson,14,290.15,0.05,3473.1,2086.72,1386.38,39.92,5.0
ORD-10185,2023-06-28,6,2,2023,South,Home & Garden,Plant Pot,Bob Smith,16,19.02,0.0,273.89,161.07,112.82,41.19,4.1
ORD-10687,2023-06-28,6,2,2023,South,Sports,Running Shoes,Carol White,9,112.19,0.1,817.87,596.55,221.32,27.06,3.9
ORD-10132,2023-06-28,6,2,2023,West,Food & Beverage,Protein Powder,Bob Smith,12,44.43,0.0,479.84,331.57,148.27,30.9,2.9
ORD-10173,2023-06-28,6,2,2023,South,Sports,Water Bottle,David Brown,22,17.62,0.05,331.43,222.51,108.92,32.86,2.9
ORD-10824,2023-06-30,6,2,2023,South,Sports,Water Bottle,David Brown,17,20.13,0.05,292.59,207.41,85.18,29.11,5.0
ORD-10313,2023-07-01,7,3,2023,East,Home & Garden,Plant Pot,Carol White,33,20.91,0.15,586.53,409.33,177.2,30.21,4.0
ORD-10978,2023-07-01,7,3,2023,East,Electronics,Tablet,Eva Martinez,7,491.27,0.15,2923.06,2189.02,734.04,25.11,5.0
ORD-10814,2023-07-02,7,3,2023,North,Sports,Water Bottle,Eva Martinez,31,21.07,0.2,522.54,422.45,100.09,19.15,4.8
ORD-10016,2023-07-04,7,3,2023,East,Home & Garden,Coffee Maker,Carol White,28,82.44,0.05,2192.9,1363.63,829.27,37.82,3.2
ORD-10290,2023-07-04,7,3,2023,South,Clothing,T-Shirt,Eva Martinez,29,24.15,0.0,700.35,445.46,254.89,36.39,3.5
ORD-10563,2023-07-04,7,3,2023,West,Electronics,Tablet,Bob Smith,15,507.57,0.05,7232.87,4816.84,2416.03,33.4,3.4
ORD-10865,2023-07-05,7,3,2023,South,Clothing,Jacket,David Brown,9,112.73,0.0,1014.57,521.66,492.91,48.58,3.6
ORD-10569,2023-07-05,7,3,2023,North,Electronics,Smartphone,Bob Smith,4,865.09,0.0,3460.36,1872.46,1587.9,45.89,4.3
ORD-10651,2023-07-06,7,3,2023,South,Home & Garden,Plant Pot,Carol White,44,18.83,0.2,662.82,495.04,167.78,25.31,3.7
ORD-10847,2023-07-08,7,3,2023,East,Sports,Resistance Bands,David Brown,2,16.6,0.0,33.2,18.85,14.35,43.22,5.0
ORD-10661,2023-07-08,7,3,2023,East,Food & Beverage,Energy Bars,Bob Smith,45,24.11,0.2,867.96,580.89,287.07,33.07,4.5
ORD-10034,2023-07-10,7,3,2023,North,Home & Garden,Coffee Maker,Alice Johnson,38,80.17,0.15,2589.49,1829.61,759.88,29.34,3.6
ORD-10220,2023-07-11,7,3,2023,West,Home & Garden,Coffee Maker,Bob Smith,19,76.44,0.1,1307.12,976.61,330.51,25.29,4.0
ORD-10215,2023-07-12,7,3,2023,North,Sports,Water Bottle,Alice Johnson,41,19.76,0.15,688.64,564.04,124.6,18.09,2.7
ORD-10900,2023-07-14,7,3,2023,East,Home & Garden,Lamp,Carol White,49,54.21,0.2,2125.03,1682.43,442.6,20.83,4.2
ORD-10420,2023-07-14,7,3,2023,South,Clothing,Jacket,David Brown,1,113.72,0.05,108.03,69.18,38.85,35.96,4.4
ORD-10986,2023-07-15,7,3,2023,East,Sports,Yoga Mat,Alice Johnson,42,39.76,0.05,1586.42,1045.42,541.0,34.1,4.0
ORD-10578,2023-07-15,7,3,2023,North,Home & Garden,Vacuum,Carol White,4,202.77,0.15,689.42,552.45,136.97,19.87,5.0
ORD-10714,2023-07-16,7,3,2023,West,Home & Garden,Coffee Maker,David Brown,33,74.17,0.15,2080.47,1602.61,477.86,22.97,3.9
ORD-10094,2023-07-18,7,3,2023,East,Home & Garden,Lamp,Carol White,20,47.4,0.1,853.2,517.71,335.49,39.32,2.9
ORD-10349,2023-07-18,7,3,2023,North,Sports,Dumbbells,David Brown,19,87.88,0.0,1669.72,1108.35,561.37,33.62,3.7
ORD-10438,2023-07-18,7,3,2023,West,Electronics,Laptop,Carol White,4,1168.94,0.05,4441.97,2729.93,1712.04,38.54,4.1
ORD-10114,2023-07-18,7,3,2023,North,Sports,Yoga Mat,Carol White,17,35.44,0.1,542.23,315.21,227.02,41.87,4.5
ORD-10256,2023-07-18,7,3,2023,East,Food & Beverage,Olive Oil,Alice Johnson,9,15.22,0.0,136.98,79.28,57.7,42.12,3.2
ORD-10702,2023-07-18,7,3,2023,East,Home & Garden,Lamp,David Brown,26,51.97,0.0,1351.22,871.89,479.33,35.47,3.3
ORD-10690,2023-07-19,7,3,2023,South,Food & Beverage,Green Tea,Carol White,27,11.79,0.1,286.5,166.2,120.3,41.99,3.7
ORD-10236,2023-07-19,7,3,2023,South,Food & Beverage,Coffee Beans,Alice Johnson,20,15.8,0.15,268.6,221.17,47.43,17.66,5.0
ORD-10327,2023-07-20,7,3,2023,West,Electronics,Laptop,Bob Smith,1,1354.4,0.15,1151.24,906.18,245.06,21.29,4.1
ORD-10418,2023-07-21,7,3,2023,West,Electronics,Tablet,Bob Smith,5,538.76,0.2,2155.04,1769.56,385.48,17.89,3.5
ORD-10154,2023-07-22,7,3,2023,South,Food & Beverage,Protein Powder,Bob Smith,22,43.92,0.05,917.93,635.52,282.41,30.77,3.8
ORD-10645,2023-07-23,7,3,2023,West,Sports,Dumbbells,Bob Smith,48,81.55,0.05,3718.68,2327.49,1391.19,37.41,5.0
ORD-10797,2023-07-23,7,3,2023,North,Sports,Dumbbells,Carol White,26,74.08,0.0,1926.08,1193.5,732.58,38.03,3.1
ORD-10698,2023-07-26,7,3,2023,West,Electronics,Smart Watch,Carol White,11,279.79,0.15,2616.04,1971.29,644.75,24.65,3.4
ORD-10924,2023-07-27,7,3,2023,North,Sports,Water Bottle,Alice Johnson,8,22.02,0.05,167.35,120.61,46.74,27.93,4.2
ORD-10499,2023-07-27,7,3,2023,South,Home & Garden,Coffee Maker,Bob Smith,23,69.22,0.05,1512.46,1033.0,479.46,31.7,4.3
ORD-10341,2023-07-27,7,3,2023,South,Food & Beverage,Olive Oil,Bob Smith,44,12.95,0.15,484.33,304.22,180.11,37.19,4.4
ORD-10617,2023-07-27,7,3,2023,West,Home & Garden,Plant Pot,Eva Martinez,23,19.2,0.15,375.36,285.78,89.58,23.87,5.0
ORD-10971,2023-07-28,7,3,2023,West,Sports,Yoga Mat,Bob Smith,11,35.47,0.1,351.15,205.73,145.42,41.41,3.8
ORD-10884,2023-07-29,7,3,2023,South,Clothing,T-Shirt,Bob Smith,35,23.9,0.0,836.5,526.83,309.67,37.02,4.2
ORD-10371,2023-07-30,7,3,2023,West,Sports,Water Bottle,David Brown,46,19.38,0.15,757.76,532.87,224.89,29.68,4.1
ORD-10167,2023-07-30,7,3,2023,East,Electronics,Headphones,Carol White,14,173.04,0.15,2059.18,1631.88,427.3,20.75,4.0
ORD-10394,2023-07-31,7,3,2023,North,Food & Beverage,Protein Powder,David Brown,23,47.08,0.05,1028.7,677.44,351.26,34.15,2.7
ORD-10476,2023-07-31,7,3,2023,North,Home & Garden,Blender,Carol White,27,54.14,0.1,1315.6,842.88,472.72,35.93,5.0
ORD-10187,2023-08-01,8,3,2023,West,Food & Beverage,Olive Oil,Carol White,41,15.51,0.1,572.32,337.15,235.17,41.09,3.5
ORD-10330,2023-08-01,8,3,2023,North,Clothing,T-Shirt,Alice Johnson,14,25.5,0.2,285.6,188.8,96.8,33.89,3.8
ORD-10081,2023-08-01,8,3,2023,South,Sports,Running Shoes,Carol White,3,110.55,0.2,265.32,206.1,59.22,22.32,3.6
ORD-10816,2023-08-01,8,3,2023,East,Electronics,Headphones,Eva Martinez,3,159.69,0.2,383.26,244.48,138.78,36.21,4.9
ORD-10901,2023-08-02,8,3,2023,West,Home & Garden,Coffee Maker,David Brown,3,72.34,0.05,206.17,137.94,68.23,33.09,2.8
ORD-10711,2023-08-02,8,3,2023,South,Home & Garden,Blender,Bob Smith,10,51.3,0.0,513.0,325.61,187.39,36.53,3.2
ORD-10593,2023-08-03,8,3,2023,South,Sports,Running Shoes,Alice Johnson,4,99.37,0.15,337.86,217.16,120.7,35.72,3.9
ORD-10751,2023-08-03,8,3,2023,South,Clothing,Sneakers,Bob Smith,50,82.0,0.0,4100.0,2394.06,1705.94,41.61,3.8
ORD-10011,2023-08-04,8,3,2023,East,Clothing,Jeans,David Brown,42,66.22,0.15,2364.05,1470.09,893.96,37.81,3.1
ORD-10412,2023-08-04,8,3,2023,South,Home & Garden,Vacuum,Carol White,13,185.77,0.0,2415.01,1639.44,775.57,32.11,4.8
